Title,Published_date,Views,Likes,Dislikes,Comments
BLUE கொடுக்கு செய்த காரியம்!! #buyingfacts #buyingfactstamil #reels #shorts,2023-11-13T14:13:47Z,1701052.0,110592.0,0.0,736.0
"கடைல போய் வாங்குடா!! Online Shopping Vs Local Shop, எதுல வாங்குறது சிறந்தது?",2023-11-11T12:30:28Z,391972.0,13185.0,0.0,408.0
எது original flavour? #buyingfacts #buyingfactstamil #reels #shorts,2023-11-10T12:30:04Z,1542718.0,86828.0,0.0,274.0
மானத்தை வாங்கிய Amazon காடுகள்!! 🩲😭 #buyingfacts #buyingfactstamil #reels #shorts,2023-11-07T12:30:08Z,3931494.0,222314.0,0.0,2102.0
Plastic chair துளை எதுக்கு?#buyingfacts #buyingfactstamil #reels #shorts,2023-11-05T12:30:35Z,344974.0,22377.0,0.0,175.0
Amazon படுத்தும் பாடு!! #buyingfacts #buyingfactstamil #shorts #reels,2023-10-30T12:37:37Z,1161857.0,77866.0,0.0,1019.0
Ink pen ல Hand writing நல்லா வருமா? #buyingfacts #buyingfactstamil #reels #shorts,2023-10-27T12:40:01Z,811344.0,63866.0,0.0,605.0
பேப்பர் chocolate செய்த சம்பவம்!! #buyingfacts #buyingfactstamil #reels #shorts,2023-10-21T12:34:23Z,1349701.0,76293.0,0.0,389.0
இனி கடைல சாப்பிடும் போது கவனமா இருங்க!! #buyingfacts #buyingfactstamil #reels #shorts,2023-10-19T12:30:32Z,337122.0,23023.0,0.0,146.0
"7 Kg machine, ஆனா 7 Kg துணி போட்டா ஓடல!! Reality of Washing Machines!!",2023-10-17T12:30:33Z,439052.0,10148.0,0.0,948.0
அமேசான் காடுகளின் அருமையான Packing!! 🤬 #buyingfacts #buyingfactstamil,2023-10-16T12:30:07Z,2437848.0,125474.0,0.0,913.0
சேராத HELMET!! #buyingfacts #buyingfactstamil #helmet,2023-10-13T13:23:47Z,352770.0,25427.0,0.0,269.0
அழி ரப்பர்ல குப்பை வருமா? வராதா? #buyingfacts #buyingfactstamil #reels #shorts,2023-10-11T12:30:30Z,3551214.0,123068.0,0.0,389.0
"குழந்தை அழுகுதா, gripe water கொடுங்க!! #gripewater #buyingfacts #buyingfactstamil #reels #shorts",2023-10-09T12:30:37Z,796565.0,49218.0,0.0,346.0
Train-ல இது தேவைதானா? #buyingfacts #buyingfactstamil #reels #shorts,2023-10-01T12:30:35Z,499457.0,41625.0,0.0,1094.0
சீனி தண்ணியா சர்பத்தா? #buyingfacts #buyingfactstamil #reels #shorts,2023-09-28T12:30:08Z,1125221.0,69526.0,0.0,571.0
"Samsung : எல்லை மீறி போறீங்கடா!! எந்த Brand, Washing machine வாங்குறது?",2023-09-26T12:30:16Z,613364.0,13607.0,0.0,1610.0
தானாக படித்த பாட்டு!! #buyingfacts #buyingfactstamil #zee5,2023-09-25T12:31:18Z,1829186.0,113910.0,0.0,921.0
"Ink Rubber, Inka அழிக்குமா? #buyingfacts #eraser #buyingfactstamil #reels #shorts",2023-09-23T12:30:26Z,7499767.0,343764.0,0.0,980.0
வடக்கு அக்கா செய்த செயல்!! #buyingfacts #scam #otp,2023-09-21T12:30:34Z,1539333.0,77742.0,0.0,635.0
எவ்வளவு paste use பண்றீங்க? #buyingfacts #toothpaste #teeth #toothcare,2023-09-19T12:33:24Z,554082.0,39125.0,0.0,298.0
Temper glass செய்த காரியம்!! #buyingfacts #temperglass #display,2023-09-16T12:30:05Z,1110249.0,65891.0,0.0,371.0
பெண்களே உஷார்!! ⚠️ ☢️ #buyingfacts #jewels #gold,2023-09-14T12:30:37Z,795718.0,29071.0,0.0,393.0
"axe oil, ஒரு வெளிநாட்டு வினோதம்!! 😂😂 #buyingfacts #axeoil #axebrandoil",2023-09-12T12:26:16Z,2846784.0,95414.0,0.0,1077.0
"American ஜாம், சாப்ட்ருக்கீங்களா? #buyingfacts #mixedfruitjam #fruitjam #jam",2023-09-09T13:01:39Z,838918.0,50058.0,0.0,364.0
இதுல சமைத்தால் Cancer வருமா?😨😨 #buyingfacts #airfryer #cancer #airfryerrecipes,2023-09-07T12:53:43Z,648392.0,28672.0,0.0,348.0
ஆனா நான் அவன் இல்லைங்க!! #buyingfacts #sugarfree #diabetes #sugar,2023-09-05T12:30:03Z,298120.0,23062.0,0.0,355.0
airtel படுத்திய பாடு!! 37 calls to customer care..,2023-09-03T12:30:16Z,525490.0,21096.0,0.0,2529.0
படித்தவுடன் கிழித்துவிடவும்!! #engineeringfacts #engineeringfactstamil #energy #energysaving #tv,2023-09-02T12:30:10Z,141647.0,8098.0,0.0,36.0
Skinny fit போடலாமா? #buyingfacts #buyingfactstamil  #skinnyjeans,2023-08-29T12:30:10Z,356663.0,24447.0,0.0,164.0
கலர் கலரா toothpaste? wait for end 😂 #buyingfacts #toothpaste #buyingfactstamil,2023-08-22T12:30:16Z,1644070.0,92907.0,0.0,768.0
PASS PASS சாப்பிடலாமா? #buyingfacts #passpass,2023-08-18T12:30:38Z,1752160.0,106429.0,0.0,529.0
கொசு நிஜமாவே சாகுதா? #buyingfacts #mosquito,2023-08-15T12:30:02Z,204129.0,12428.0,0.0,134.0
ஒரே பொருள 8 தடவ வாங்குனேன்!! அநியாயம் பண்றீங்கடா!!,2023-08-12T12:30:11Z,173057.0,6947.0,0.0,541.0
Ring light கொடுமைகள்!! #buyingfacts #buyingfactstamil #ringlight #studiolighting,2023-08-11T12:30:06Z,512204.0,41250.0,0.0,316.0
தலைகீழ் சர்க்கரையா? #buyingfacts #invertsugar,2023-08-09T12:30:03Z,360854.0,22091.0,0.0,224.0
Biscuit-ல முடி இருக்கா? #buyingfacts #biscuit,2023-08-06T12:33:39Z,6123325.0,235469.0,0.0,1137.0
"தேக்கு மர கதவுகள், பாதி விலையில்.. #buyingfacts #woodendoors",2023-08-04T12:33:48Z,565199.0,27352.0,0.0,159.0
கலர் கலரா 10 ரூபா ஜுஸ்!! #buyingfacts #10rsjuice,2023-08-02T12:30:06Z,724335.0,48678.0,0.0,349.0
"Ear bud னால, தல வலிக்குமா!! #buyingfacts #earbuds #airpods",2023-07-31T12:30:05Z,444558.0,31573.0,0.0,115.0
கத்திய sharp பண்ணும் நவீன மிஷின்!!,2023-07-28T12:30:33Z,3742682.0,148638.0,0.0,418.0
1000 ரூபாய்க்கு 10 சட்டையா!! எப்புட்ரா!!,2023-07-26T12:30:06Z,465394.0,39150.0,0.0,645.0
நல்ல பாக்டீரியா சாவுமா?? 😧#buyingfacts #buyingfactstamil #mouthwash,2023-07-24T12:30:06Z,1502866.0,87367.0,0.0,465.0
"பாச்சா உருண்டையா, இல்ல poison உருண்டையா?",2023-07-20T12:30:15Z,739437.0,50308.0,0.0,460.0
Expiry date vs Best before..,2023-07-17T12:30:35Z,1142989.0,75424.0,0.0,246.0
இது மலட்டு நீரா?,2023-07-11T13:23:32Z,307102.0,22115.0,0.0,161.0
"மணல் மணலான நெய், நல்ல நெய்யா?",2023-07-03T12:30:20Z,1643181.0,85413.0,0.0,363.0
Pant fit இப்படி தான் பாக்கனுமா?,2023-06-30T12:30:31Z,2243133.0,106271.0,0.0,305.0
கண் மை உருட்டுகள்!!,2023-06-27T12:31:43Z,1133138.0,63627.0,0.0,1237.0
ISI அங்கீகாரம் அப்படினா என்ன?,2023-06-25T12:30:13Z,87451.0,6432.0,0.0,30.0
குழந்தைக்கு பொட்டு வைக்காதீங்க!!,2023-06-20T12:30:22Z,643640.0,29479.0,0.0,517.0
Green tea குடிச்சா weight loss ஆகுமா?,2023-06-15T12:30:09Z,249013.0,15917.0,0.0,97.0
Lay's chips-ல பன்றி கொழுப்பு இருக்கா!!,2023-06-13T12:30:28Z,1508330.0,72552.0,0.0,417.0
செயற்கையாக பழுக்க வைக்கப்படும் மாம்பழங்கள்!! உண்மை என்ன?,2023-06-10T12:30:18Z,883267.0,17924.0,0.0,790.0
கேன் தண்ணி வாங்குறீங்களா?,2023-06-08T12:30:22Z,1446767.0,64567.0,0.0,469.0
ROHS-னு போட்டிருப்பது ஏன்?,2023-06-06T12:30:12Z,114902.0,7921.0,0.0,42.0
"இத வாங்குன பாவத்துக்கு, கைல தொவைக்கணுமாம்!!",2023-06-02T12:30:09Z,2384966.0,138032.0,0.0,1099.0
உங்க எண்ணம் wrong!! உங்க திட்டம் wrong!!,2023-05-31T12:30:33Z,307706.0,22641.0,0.0,265.0
"நாம குடிக்கிற டீ, குப்பையா?",2023-05-28T12:30:29Z,327879.0,19254.0,0.0,157.0
தேர்ந்தெடுக்கப்பட்ட ரோசா பூ?,2023-05-26T12:32:52Z,790980.0,53203.0,0.0,371.0
ஒரு வேளை வெடிக்குமோ!!,2023-05-24T12:38:51Z,200667.0,9197.0,0.0,83.0
"துணி கடையல்ல, துணி கடல்!! 😂😂",2023-05-21T12:30:22Z,5735766.0,235883.0,0.0,1988.0
புள்ளிங்கோ போடும் Plastic துணி!!,2023-05-17T12:30:00Z,844612.0,56324.0,0.0,473.0
சோத்துல அலுமினியத்த போட்டு வச்சுருக்கீங்க!,2023-05-16T12:30:31Z,1040793.0,78739.0,0.0,383.0
மெடிக்கல் அண்ணனின் சேட்டைகள்!!,2023-05-12T12:30:33Z,4072783.0,155001.0,0.0,1107.0
Toilet clean பண்ணா உயிர் போகுமா!!,2023-05-10T12:30:02Z,1147914.0,44587.0,0.0,523.0
எந்த Brand-ல AC வாங்குறது!! AC சரியாக தேர்ந்தெடுப்பது எப்படி?,2023-05-07T12:30:17Z,1064852.0,20588.0,0.0,1760.0
"Sweet மேல தங்கம், வெள்ளி கொடுப்பது ஏன்?",2023-05-03T12:30:15Z,396783.0,25174.0,0.0,165.0
அடேய்!! இங்க இருந்த பல்ல எங்கடா?,2023-05-01T12:30:17Z,871595.0,52737.0,0.0,411.0
சீனியா இருந்தாலும்  ஒரு நியாயம் வேணாமா?,2023-04-27T12:30:27Z,2380332.0,134280.0,0.0,693.0
phillips-ன் சேட்டைகள்!!,2023-04-25T12:30:22Z,4435252.0,189804.0,0.0,1675.0
"சிகரெட்டின் சித்தப்பா, HALLS!!",2023-04-23T12:30:33Z,2103268.0,112991.0,0.0,332.0
வடக்கனின் கொடுக்கு!!,2023-04-21T12:30:04Z,7960556.0,292870.0,0.0,4820.0
"போலி முந்திரி, கவனம் அவசியம்!!",2023-04-17T12:30:01Z,1440407.0,78591.0,0.0,375.0
"Coca Cola vs Bovonto, எது சிறந்தது?",2023-04-15T12:30:11Z,1088388.0,33925.0,0.0,1405.0
இந்த மாதிரி Induction stove வாங்குங்க!!,2023-04-13T12:30:22Z,689632.0,30689.0,0.0,259.0
கொசு மருந்து கொசுவையே கொல்லாது!!,2023-04-11T12:30:23Z,2430105.0,105264.0,0.0,483.0
Sweet box-ல துரு சேருமா?,2023-04-10T13:28:33Z,224698.0,11130.0,0.0,29.0
AC service நீங்களே செய்வது எப்படி?,2023-04-09T13:00:28Z,53607.0,2102.0,0.0,97.0
TV இப்படி தான் clean பண்ணனும்!,2023-04-07T12:30:32Z,274797.0,16998.0,0.0,177.0
நீங்க return கொடுக்குற product எங்க போகுது தெரியுமா?,2023-04-06T12:30:31Z,387566.0,23311.0,0.0,76.0
நின்னுட்டே எப்படிப்பா வேலை செய்வ? Jin office wall mount monitor stand..,2023-04-03T12:30:11Z,536621.0,26837.0,0.0,127.0
அசிங்கமா comment பண்ணா என்ன செய்யணும்!!,2023-04-01T12:30:03Z,265975.0,20198.0,0.0,404.0
"Vanilla flavor, பழம் இல்லாம, Flavor எப்படி?",2023-03-29T12:30:05Z,2116306.0,109701.0,0.0,361.0
சிவப்பு மாடு செய்யும் காரியம்!!,2023-03-25T12:30:21Z,2335812.0,170055.0,0.0,1236.0
முடி எடுப்பதிலும் பிரச்சனையா?,2023-03-22T12:30:09Z,5568572.0,195369.0,0.0,844.0
கலர் குஞ்சுகளின் பரிதாப நிலை!!,2023-03-19T12:30:29Z,3018561.0,226386.0,0.0,1469.0
தூக்கி வீச சொன்ன amazon!!,2023-03-14T13:00:00Z,3167122.0,180040.0,0.0,676.0
எந்த Recharge plan சிறந்தது?,2023-03-11T13:00:28Z,8745817.0,321672.0,0.0,2511.0
ஒளித்து வைத்து ஏமாற்றிய Hide & Seek!!,2023-03-10T12:50:59Z,1280217.0,85959.0,0.0,1310.0
எல்லாத்துலயும் Strawberry flavor எப்படி சாத்தியம்?,2023-03-03T14:00:12Z,1234640.0,69234.0,0.0,319.0
உணவு பொருட்களின் பாக்கெட்ல இது இருக்கா பாருங்க!,2023-02-25T14:00:28Z,1017965.0,41873.0,0.0,179.0
நீங்க use பண்றது எல்லாமே Toilet Soap!! #buyingfacts #buyingfactstamil #shorts #reels,2023-02-24T14:00:01Z,4850938.0,165361.0,0.0,770.0
Toys வாங்கும் போது இத கவனிங்க!,2023-02-21T13:00:39Z,78912.0,5833.0,0.0,78.0
வேணாம் Philipsee!! இதெல்லாம் ரொம்ப தப்புங்க!!,2023-02-18T14:30:01Z,138191.0,9237.0,0.0,54.0
10 வருடம் உழைக்கும் Battery!!,2023-02-16T13:49:41Z,2655248.0,174276.0,0.0,1451.0
Phone மஞ்ச மஞ்சேன்னு மாறுதா?,2023-02-14T13:30:10Z,99672.0,6241.0,0.0,44.0
'புத்தம் புதிய' அப்படினு போடுறது இதுக்கு தான்!,2023-02-12T14:00:33Z,97886.0,6551.0,0.0,42.0
DAIRY MILK SILK -ன் ரகசியம்!!,2023-02-11T13:30:15Z,153839.0,7077.0,0.0,277.0
குடைக்குள் LIGHT!!,2023-02-10T14:09:53Z,226186.0,16796.0,0.0,55.0
G pay செய்த Trick!!,2023-02-07T13:00:31Z,463700.0,36460.0,0.0,250.0
"Cable விலை 71 தான், ஆனால் Warranty service சூப்பர்!",2023-02-05T13:30:17Z,2448136.0,203677.0,0.0,693.0
புது phone-க்கு வெறும் 3000/- தானா?,2023-02-04T13:30:03Z,5949448.0,278074.0,0.0,1233.0
Veg ஆ? Non veg ஆ?,2023-01-28T13:30:02Z,2038557.0,118266.0,0.0,758.0
Fake 50% discount on Zomato.. #buyingfacts #buyingfactstamil #shorts #reels,2023-01-21T13:30:17Z,2870863.0,158434.0,0.0,1763.0
இப்படி வாங்குனா முதுகு வலி வராது! #buyingfacts #buyingfactstamil #shorts #reels,2023-01-17T13:30:19Z,82960.0,5622.0,0.0,24.0
இயற்கையான Toothpaste-ஆ? #buyingfacts #buyingfactstamil #shorts #reels,2023-01-16T12:30:32Z,1668792.0,83401.0,0.0,622.0
FSSAI License இருந்தா நல்ல Product-ஆ?,2023-01-15T12:30:13Z,34840.0,2174.0,0.0,80.0
Online Hotel-ன் நிலையை அறிவது எப்படி? #buyingfacts #buyingfactstamil #shorts #reels,2023-01-14T13:30:10Z,85343.0,6041.0,0.0,32.0
Apple color மாறினா சாப்பிடலாமா? #buyingfacts #buyingfactstamil #shorts #reels,2023-01-12T13:30:22Z,140969.0,10383.0,0.0,45.0
mango juice-ல எவ்வளவு mango இருக்கு? #buyingfacts #buyingfactstamil #shorts #reels,2023-01-04T13:24:03Z,825765.0,58588.0,0.0,185.0
100 எலுமிச்சை சக்தி!! #buyingfacts #buyingfactstamil #shorts #reels,2023-01-02T13:59:57Z,1523799.0,75848.0,0.0,241.0
Pure cotton அவசியமா? #buyingfacts #buyingfactstamil #shorts #reels,2022-12-22T12:47:54Z,2055382.0,98780.0,0.0,207.0
Levi's Original vs Duplicate!! #buyingfacts #buyingfactstamil #shorts #reels,2022-12-20T13:30:18Z,3714657.0,165967.0,0.0,519.0
ஓஹோ! இதுக்கு அர்த்தம் இதானா? #buyingfacts #buyingfactstamil #shorts #reels,2022-12-10T13:30:08Z,183439.0,14606.0,0.0,59.0
Tupperware plastic உண்மையா? #buyingfacts #buyingfactstamil #shorts #reels,2022-12-08T13:30:06Z,138891.0,8937.0,0.0,33.0
How to choose better chair to avoid back pain?,2022-12-03T13:00:22Z,292970.0,8108.0,0.0,364.0
Ajinomoto சாப்பிடலாமா? #buyingfacts #buyingfactstamil #shorts #reels,2022-11-27T13:30:01Z,1746530.0,103036.0,0.0,750.0
இனி பலூன் வாங்கும் போது யோசிங்க!!,2022-11-26T13:30:05Z,55538.0,4466.0,0.0,158.0
Boomer-ல பன்றி கொழுப்பு இருக்கா? #buyingfacts #buyingfactstamil #shorts #reels,2022-11-26T12:30:04Z,458106.0,36349.0,0.0,170.0
BPA free?? #buyingfacts #buyingfactstamil #shorts #reels,2022-11-25T13:30:09Z,249208.0,14503.0,0.0,60.0
ஒரு Biscuit-க்கு இவ்வளோ பெருசா போடணுமா!! #buyingfacts #buyingfactstamil #shorts #reels,2022-11-20T13:30:00Z,766160.0,55008.0,0.0,286.0
பழைய Phone நல்ல விலையில் விற்பது எப்படி?#buyingfacts #buyingfactstamil #shorts,2022-11-19T13:30:02Z,242816.0,17300.0,0.0,117.0
நாம வாங்குறது நிஜமாவே LED TV தானா? #buyingfacts #buyingfactstamil #shorts,2022-11-17T13:30:12Z,160876.0,8027.0,0.0,58.0
Blue lens உருட்டு!! #buyingfacts #buyingfactstamil #shorts,2022-11-16T13:30:13Z,487599.0,29008.0,0.0,205.0
கடையில வாங்குற பொருள் expiry ஆகியிருந்தா என்ன செய்யணும்? #buyingfacts #buyingfactstamil #shorts,2022-11-13T13:30:09Z,205192.0,18193.0,0.0,113.0
ஏமாறாதீர்கள்!! Warranty சரியாக claim செய்வது எப்படி?,2022-11-12T13:30:06Z,83662.0,4517.0,0.0,296.0
Tablet check பண்ணுவது எப்படி? #buyingfacts #buyingfactstamil #shorts,2022-11-10T13:30:11Z,1152116.0,62304.0,0.0,345.0
FSSAI License இருந்தா போதுமா? #buyingfacts #buyingfactstamil #shorts #fssai,2022-11-09T13:30:02Z,167956.0,11988.0,0.0,54.0
Is mango juice really made from mangos??,2022-11-06T12:30:01Z,31330.0,3003.0,0.0,341.0
